Name;Expansion;Types;Cost;Text;Actions / Villagers;Cards;Buys;Coins / Coffers;Trash / Return;Exile;Junk;Gain;Victory Points;ImagePath;IsLandscape;IsOtherThing;IsInSupply;ParentPile;IsExtendedLandscape;IsPartOfSplitPile;IsRealSupplyCard;village_quality;draw_quality;thinning_quality;gain_quality;attack_quality;altvp_quality;interactivity_quality;village_types;draw_types;thinning_types;gain_types;attack_types;altvp_types;CardAmount;WikiLink;Extra Components;has_extra_components
Wealthy Village;Plunder;['Action'];$5;+1 Card +2 ActionsWhen you gain this, if you have at least 3 differently named Treasures in play, gain a Loot.;+2;+1;;;;;;*1;;Plunder/Wealthy_Village.jpg;False;False;True;;False;False;True;2;0;0;1;0;0;0;['Handsize-neutral'];[];[];['Buys*', 'Loot'];[];[];10;https://wiki.dominionstrategy.com/index.php/Wealthy_Village;['Loot'];True
Sack of Loot;Plunder;['Treasure'];$6;$1 +1 Buy Gain a Loot.;;;+1;+$1;;;;1;;Plunder/Sack_of_Loot.jpg;False;False;True;;False;False;True;0;0;0;2;0;0;0;[];[];[];['Buys', 'Loot'];[];[];10;https://wiki.dominionstrategy.com/index.php/Sack_of_Loot;['Loot'];True
King's Cache;Plunder;['Treasure'];$7;You may play a Treasure from your hand 3 times.;;;;P3?;;;;;;Plunder/King's_Cache.jpg;False;False;True;;False;False;True;0;0;0;0;0;0;0;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/King's_Cache;[];False
Amphora;Plunder;['Treasure', 'Duration', 'Loot'];$7*;Either now or at the start of your next turn: +1 Buy and +$3.;;;+1?, N +1?;+$3?, N +$3?;;;;;;Plunder/Amphora.jpg;False;True;False;;False;False;False;0;0;0;2;0;0;0;[];[];[];['Buys'];[];[];2;https://wiki.dominionstrategy.com/index.php/Amphora;[];False
Doubloons;Plunder;['Treasure', 'Loot'];$7*;$3When you gain this, gain a Gold.;;;;+$3;;;;1;;Plunder/Doubloons.jpg;False;True;False;;False;False;False;0;0;0;1;0;0;0;[];[];[];['Specific'];[];[];2;https://wiki.dominionstrategy.com/index.php/Doubloons;[];False
Endless Chalice;Plunder;['Treasure', 'Duration', 'Loot'];$7*;Now and at the start of each of your turns for the rest of the game: $1 +1 Buy;;;N... +1;N... +$1;;;;;;Plunder/Endless_Chalice.jpg;False;True;False;;False;False;False;0;0;0;2;0;0;0;[];[];[];['Buys'];[];[];2;https://wiki.dominionstrategy.com/index.php/Endless_Chalice;[];False
Figurehead;Plunder;['Treasure', 'Duration', 'Loot'];$7*;$3 At the start of your next turn, +2 Cards.;;N +2;;+$3;;;;;;Plunder/Figurehead.jpg;False;True;False;;False;False;False;0;1;0;0;0;0;0;[];['Lab'];[];[];[];[];2;https://wiki.dominionstrategy.com/index.php/Figurehead;[];False
Hammer;Plunder;['Treasure', 'Loot'];$7*;$3 Gain a card costing up to $4.;;;;+$3;;;;1;;Plunder/Hammer.jpg;False;True;False;;False;False;False;0;0;0;2;0;0;0;[];[];[];['Workshop'];[];[];2;https://wiki.dominionstrategy.com/index.php/Hammer;[];False
Insignia;Plunder;['Treasure', 'Loot'];$7*;$3 This turn, when you gain a card, you may put it onto your deck.;;;;+$3;;;;;;Plunder/Insignia.jpg;False;True;False;;False;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];2;https://wiki.dominionstrategy.com/index.php/Insignia;[];False
Jewels;Plunder;['Treasure', 'Duration', 'Loot'];$7*;$3 +1 Buy At the start of your next turn, put this on the bottom of your deck.;;;+1;+$3;;;;;;Plunder/Jewels.jpg;False;True;False;;False;False;False;0;0;0;2;0;0;0;[];[];[];['Buys'];[];[];2;https://wiki.dominionstrategy.com/index.php/Jewels;[];False
Orb;Plunder;['Treasure', 'Loot'];$7*;"Look through your discard pile. Choose one: Play an Action or Treasure from it; or +1 Buy and +$3.";P1?;;+1?;P1?, +$3?;;;;;;Plunder/Orb.jpg;False;True;False;;False;False;False;0;0;0;2;0;0;0;[];[];[];['Buys'];[];[];2;https://wiki.dominionstrategy.com/index.php/Orb;[];False
Prize Goat;Plunder;['Treasure', 'Loot'];$7*;$3 +1 Buy You may trash a card from your hand.;;;+1;+$3;1?;;;;;Plunder/Prize_Goat.jpg;False;True;False;;False;False;False;0;0;2;2;0;0;0;[];[];['Any'];['Buys'];[];[];2;https://wiki.dominionstrategy.com/index.php/Prize_Goat;['Trash mat'];True
Puzzle Box;Plunder;['Treasure', 'Loot'];$7*;$3 +1 Buy You may set aside a card from your hand face down. Put it into your hand at end of turn.;;-1, !(N +1);+1;+$3;;;;;;Plunder/Puzzle_Box.jpg;False;True;False;;False;False;False;0;1;0;2;0;0;0;[];['Special'];[];['Buys'];[];[];2;https://wiki.dominionstrategy.com/index.php/Puzzle_Box;[];False
Sextant;Plunder;['Treasure', 'Loot'];$7*;$3 +1 Buy Look at the top 5 cards of your deck. Discard any number. Put the rest back in any order.;;;+1;+$3;;;;;;Plunder/Sextant.jpg;False;True;False;;False;False;False;0;0;0;2;0;0;0;[];[];[];['Buys'];[];[];2;https://wiki.dominionstrategy.com/index.php/Sextant;[];False
Shield;Plunder;['Treasure', 'Reaction', 'Loot'];$7*;$3 +1 BuyWhen another player plays an Attack, you may first reveal this from your hand to be unaffected.;;;+1;+$3;;;;;;Plunder/Shield.jpg;False;True;False;;False;False;False;0;0;0;2;0;0;2;[];[];[];['Buys'];[];[];2;https://wiki.dominionstrategy.com/index.php/Shield;[];False
Spell Scroll;Plunder;['Action', 'Treasure', 'Loot'];$7*;Trash this to gain a cheaper card. If it's an Action or Treasure, you may play it.;!P1?;;;!P1?;Self;;;1;;Plunder/Spell_Scroll.jpg;False;True;False;;False;False;False;0;0;0;1;0;0;0;[];[];[];['Specific'];[];[];2;https://wiki.dominionstrategy.com/index.php/Spell_Scroll;['Trash mat'];True
Staff;Plunder;['Treasure', 'Loot'];$7*;$3 +1 Buy You may play an Action from your hand.;P1?;;+1;+$3;;;;;;Plunder/Staff.jpg;False;True;False;;False;False;False;1;0;0;2;0;0;0;['Single'];[];[];['Buys'];[];[];2;https://wiki.dominionstrategy.com/index.php/Staff;[];False
Sword;Plunder;['Treasure', 'Attack', 'Loot'];$7*;$3 +1 Buy Each other player discards down to 4 cards in hand.;;;+1;+$3;;;;;;Plunder/Sword.jpg;False;True;False;;False;False;False;0;0;0;2;2;0;2;[];[];[];['Buys'];['Handsize'];[];2;https://wiki.dominionstrategy.com/index.php/Sword;[];False
Bury;Plunder;['Event'];$1;+1 Buy Put any card from your discard pile on the bottom of your deck.;;;+1;;;;;;;Plunder/Bury.jpg;True;False;False;;True;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Bury;[];False
Avoid;Plunder;['Event'];$2;+1 Buy The next time you shuffle this turn, pick up to 3 of those cards to put into your discard pile.;;;+1;;;;;;;Plunder/Avoid.jpg;True;False;False;;True;False;False;0;0;2;0;0;0;0;[];[];['Any'];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Avoid;['Trash mat'];True
Deliver;Plunder;['Event'];$2;+1 Buy This turn, each time you gain a card, set it aside, and put it into your hand at end of turn.;;(N +X);+1;;;;;;;Plunder/Deliver.jpg;True;False;False;;True;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Deliver;[];False
Peril;Plunder;['Event'];$2;You may trash an Action card from your hand to gain a Loot.;;;;;1?;;;!1;;Plunder/Peril.jpg;True;False;False;;True;False;False;0;0;0;1;0;0;0;[];[];[];['Buys*', 'Loot'];[];[];1;https://wiki.dominionstrategy.com/index.php/Peril;['Loot', 'Trash mat'];True
Rush;Plunder;['Event'];$2;+1 Buy The next time you gain an Action card this turn, play it.;!P1;;+1;;;;;;;Plunder/Rush.jpg;True;False;False;;True;False;False;1;0;0;0;0;0;0;['Special'];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Rush;[];False
Foray;Plunder;['Event'];$3;Discard 3 cards, revealing them. If they have 3 different names, gain a Loot.;;-3;;;;;;!1;;Plunder/Foray.jpg;True;False;False;;True;False;False;0;0;0;1;0;0;0;[];[];[];['Buys*', 'Loot'];[];[];1;https://wiki.dominionstrategy.com/index.php/Foray;['Loot'];True
Launch;Plunder;['Event'];$3;Once per turn: Return to your Action phase. +1 Card, +1 Action, and +1 Buy.;+1;+1;+1;;;;;;;Plunder/Launch.jpg;True;False;False;;True;False;False;1;0;0;0;0;0;0;['Single', 'On-gain'];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Launch;[];False
Mirror;Plunder;['Event'];$3;+1 Buy The next time you gain an Action card this turn, gain a copy of it.;;;+1;;;;;1;;Plunder/Mirror.jpg;True;False;False;;True;False;False;0;0;0;1;0;0;0;[];[];[];['Specific'];[];[];1;https://wiki.dominionstrategy.com/index.php/Mirror;[];False
Prepare;Plunder;['Event'];$3;Set aside your hand face up. At the start of your next turn, play those Actions and Treasures in any order, then discard the rest.;N PX;;;N PX;;;;;;Plunder/Prepare.jpg;True;False;False;;True;False;False;1;0;0;0;0;0;0;['For-buy'];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Prepare;[];False
Scrounge;Plunder;['Event'];$3;"Choose one: Trash a card from your hand; or gain an Estate from the trash, and if you did, gain a card costing up to $5.";;;;;1?;;;1?, !1;(1 ?);Plunder/Scrounge.jpg;True;False;False;;True;False;False;0;0;1;1;0;1;1;[];[];['Any'];['Specific*'];[];['Special'];1;https://wiki.dominionstrategy.com/index.php/Scrounge;['Trash mat'];True
Journey;Plunder;['Event'];$4;You don't discard cards from play in Clean-up this turn. Take an extra turn after this one (but not a 3rd turn in a row).;;;;;;;;;;Plunder/Journey.jpg;True;False;False;;True;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Journey;[];False
Maelstrom;Plunder;['Event'];$4;Trash 3 cards from your hand. Each other player with 5 or more cards in hand trashes one of them.;;;;;3;;;;;Plunder/Maelstrom.jpg;True;False;False;;True;False;False;0;0;2;0;1;0;2;[];[];['Any'];[];['Indirect', 'Handsize', 'Trashing'];[];1;https://wiki.dominionstrategy.com/index.php/Maelstrom;['Trash mat'];True
Looting;Plunder;['Event'];$6;Gain a Loot.;;;;;;;;1;;Plunder/Looting.jpg;True;False;False;;True;False;False;0;0;0;1;0;0;0;[];[];[];['Buys*', 'Loot'];[];[];1;https://wiki.dominionstrategy.com/index.php/Looting;['Loot'];True
Invasion;Plunder;['Event'];$10;"You may play an Attack from your hand. Gain a Duchy. Gain an Action onto your deck. Gain a Loot; play it.";P1?;;;P1?, P1;;;;3;(3 );Plunder/Invasion.jpg;True;False;False;;True;False;False;1;0;0;2;0;0;0;['On-gain'];[];[];['Specific', 'Loot', 'Buys*'];[];[];1;https://wiki.dominionstrategy.com/index.php/Invasion;['Loot'];True
Prosper;Plunder;['Event'];$10;Gain a Loot, plus any number of differently named Treasures.;;;;;;;;X;;Plunder/Prosper.jpg;True;False;False;;True;False;False;0;0;0;2;0;0;0;[];[];[];['Buys*', 'Loot', 'Specific'];[];[];1;https://wiki.dominionstrategy.com/index.php/Prosper;['Loot'];True
Cheap;Plunder;['Trait'];;Cheap cards cost $1 less.;;;;R1self;;;;;;Plunder/Cheap.jpg;True;False;False;;True;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Cheap;[];False
Cursed;Plunder;['Trait'];;When you gain a Cursed card, gain a Loot and a Curse.;;;;;;;Self;2;(-1 );Plunder/Cursed.jpg;True;False;False;;True;False;False;0;0;0;1;0;0;0;[];[];[];['Buys*', 'Loot'];[];[];1;https://wiki.dominionstrategy.com/index.php/Cursed;['Loot'];True
Fated;Plunder;['Trait'];;When shuffling, you may look through the cards and reveal Fated cards to put them on the top or bottom.;;;;;;;;;;Plunder/Fated.jpg;True;False;False;;True;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Fated;[];False
Fawning;Plunder;['Trait'];;When you gain a Province, gain a Fawning card.;;;;;;;;1;;Plunder/Fawning.jpg;True;False;False;;True;False;False;0;0;0;1;0;0;0;[];[];[];['Specific', 'Haggling'];[];[];1;https://wiki.dominionstrategy.com/index.php/Fawning;[];False
Friendly;Plunder;['Trait'];;At the start of your Clean-up phase, you may discard a Friendly card to gain a Friendly card.;;;;;;;;1?;;Plunder/Friendly.jpg;True;False;False;;True;False;False;0;0;0;1;0;0;0;[];[];[];['Specific'];[];[];1;https://wiki.dominionstrategy.com/index.php/Friendly;[];False
Hasty;Plunder;['Trait'];;When you gain a Hasty card, set it aside, and play it at the start of your next turn.;N P1;;;;;;;;;Plunder/Hasty.jpg;True;False;False;;True;False;False;1;0;0;0;0;0;0;['On-gain'];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Hasty;[];False
Inherited;Plunder;['Trait'];;Setup: You start the game with an Inherited card in place of a starting card you choose.;;;;;;;;;;Plunder/Inherited.jpg;True;False;False;;True;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Inherited;[];False
Inspiring;Plunder;['Trait'];;After playing an Inspiring card on your turn, you may play an Action from your hand that you don't have a copy of in play.;P1?;;;;;;;;;Plunder/Inspiring.jpg;True;False;False;;True;False;False;1;0;0;0;0;0;0;['Special'];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Inspiring;[];False
Nearby;Plunder;['Trait'];;When you gain a Nearby card, +1 Buy.;;;*+1;;;;;;;Plunder/Nearby.jpg;True;False;False;;True;False;False;0;0;0;1;0;0;0;[];[];[];['Specific', 'Buys*'];[];[];1;https://wiki.dominionstrategy.com/index.php/Nearby;[];False
Patient;Plunder;['Trait'];;At the start of your Clean-up phase, you may set aside Patient cards from your hand to play them at the start of your next turn.;N P1?;;;;;;;;;Plunder/Patient.jpg;True;False;False;;True;False;False;1;0;0;0;0;0;0;['Special'];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Patient;[];False
Pious;Plunder;['Trait'];;When you gain a Pious card, you may trash a card from your hand.;;;;;*1;;;;;Plunder/Pious.jpg;True;False;False;;True;False;False;0;0;2;0;0;0;0;[];[];['Any'];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Pious;['Trash mat'];True
Reckless;Plunder;['Trait'];;Follow the instructions of played Reckless cards twice. When discarding one from play, return it to its pile.;(Pself);;;;Self;;;;;Plunder/Reckless.jpg;True;False;False;;True;False;False;1;0;0;0;0;0;0;['Throne'];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Reckless;[];False
Rich;Plunder;['Trait'];;When you gain a Rich card, gain a Silver.;;;;;;;;*1;;Plunder/Rich.jpg;True;False;False;;True;False;False;0;0;0;1;0;0;0;[];[];[];['Specific*'];[];[];1;https://wiki.dominionstrategy.com/index.php/Rich;[];False
Shy;Plunder;['Trait'];;At the start of your turn, you may discard one Shy card for +2 Cards.;;-Self?, !+2;;;;;;;;Plunder/Shy.jpg;True;False;False;;True;False;False;0;1;0;0;0;0;0;[];['Special'];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Shy;[];False
Tireless;Plunder;['Trait'];;When you discard a Tireless card from play, set it aside, and put it onto your deck at end of turn.;;;;;;;;;;Plunder/Tireless.jpg;True;False;False;;True;False;False;0;0;0;0;0;0;0;[];[];[];[];[];[];1;https://wiki.dominionstrategy.com/index.php/Tireless;[];False
Mountain Shrine;Rising Sun;['Action', 'Omen'];5D;+1Sun.png +$2 You may trash a card from your hand. Then if there are any Action cards in the trash, +2 Cards.;;!+2;;+$2;1?;;;;;Rising Sun/Mountain_Shrine.jpg;False;False;True;;False;False;True;0;1;2;0;0;0;1;[];['Moat*'];['Any'];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Mountain_Shrine;['Debt tokens', 'Sun tokens', 'Trash mat'];True
Daimyo;Rising Sun;['Action', 'Command'];6D;+1 Card +1 Action The next time you play a non-Command Action card this turn, replay it afterwards.;+1,(P1);+1;;;;;;;;Rising Sun/Daimyo.jpg;False;False;True;;False;False;True;2;1;0;0;0;0;0;['Throne'];['Special'];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Daimyo;['Debt tokens'];True
Artist;Rising Sun;['Action'];8D;+1 Action +1 Card per card you have exactly one copy of in play.;+1;+X;;;;;;;;Rising Sun/Artist.jpg;False;False;True;;False;False;True;0;2;0;0;0;0;0;[];['Lab*'];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Artist;['Debt tokens'];True
Fishmonger;Rising Sun;['Action', 'Shadow'];$2;+1 Buy +$1You can play this from your deck as if in your hand.;;;+1;+$1;;;;;;Rising Sun/Fishmonger.jpg;False;False;True;;False;False;True;0;0;0;2;0;0;0;[];[];[];['Buys'];[];[];10;https://wiki.dominionstrategy.com/index.php/Fishmonger;[];False
Snake Witch;Rising Sun;['Action', 'Attack'];$2;+1 Card +1 Action If your hand has no duplicate cards, you may reveal it and return this to its pile, to have each other play gain a Curse.;+1;+1;;;!Self;;!1;;;Rising Sun/Snake_Witch.jpg;False;False;True;;False;False;True;0;0;0;0;2;1;2;[];[];[];[];['Junking', 'Scoring'];['Cursing'];10;https://wiki.dominionstrategy.com/index.php/Snake_Witch;[];False
Aristocrat;Rising Sun;['Action'];$3;"If the number of Aristrocrats you have in play is: 1 or 5: +3 Actions; 2 or 6: +3 Cards; 3 or 7: +$3; 4 or 8: +3 Buys.";!+3;!+3;!+3;!+$3;;;;;;Rising Sun/Aristocrat.jpg;False;False;True;;False;False;True;2;1;0;1;0;0;1;['Handsize-neutral', 'Handsize-decreasing'];['Smithy'];[];['Buys'];[];[];10;https://wiki.dominionstrategy.com/index.php/Aristocrat;[];False
Craftsman;Rising Sun;['Action'];$3;+ 2D Gain a card costing up to $5.;;;;+ 2D;;;;1;;Rising Sun/Craftsman.jpg;False;False;True;;False;False;True;0;0;0;2;0;0;0;[];[];[];['Workshop'];[];[];10;https://wiki.dominionstrategy.com/index.php/Craftsman;['Debt tokens'];True
Riverboat;Rising Sun;['Action', 'Duration'];$3;At the start of your next turn, play the set aside card, leaving it there.Setup: Set-aside an unused non-Duration Action card costing $5.;;;;;;;;;;Rising Sun/Riverboat.jpg;False;False;True;;False;False;True;0;0;0;0;0;0;0;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Riverboat;[];False
Root Cellar;Rising Sun;['Action'];$3;+3 Cards +1 Action + 3D;+1;+3;;+ 3D;;;;;;Rising Sun/Root_Cellar.jpg;False;False;True;;False;False;True;0;1;0;0;0;0;0;[];['Lab'];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Root_Cellar;['Debt tokens'];True
Alley;Rising Sun;['Action', 'Shadow'];$4;+1 Card +1 Action Discard a card.You can play this from your deck as if in your hand.;+1;+1, +1?, -1;;;;;;;;Rising Sun/Alley.jpg;False;False;True;;False;False;True;0;0;0;0;0;0;0;[];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Alley;[];False
Change;Rising Sun;['Action'];$4;If you have any D, +$3. Otherwise, trash a card from your hand, and gain a card costing more $ than it. + D equal to the difference in $.;;;;!+$3, !+ XD;!1;;;!1;;Rising Sun/Change.jpg;False;False;True;;False;False;True;0;0;0;1;0;0;0;[];[];[];['Remodel'];[];[];10;https://wiki.dominionstrategy.com/index.php/Change;['Debt tokens'];True
Ninja;Rising Sun;['Action', 'Attack', 'Shadow'];$4;+1 Card Each other player discards down to 3 cards in hand.You can play this from your deck as if in your hand.;;+1;;;;;;;;Rising Sun/Ninja.jpg;False;False;True;;False;False;True;0;1;0;0;2;0;2;[];['Moat'];[];[];['Handsize'];[];10;https://wiki.dominionstrategy.com/index.php/Ninja;[];False
Poet;Rising Sun;['Action', 'Omen'];$4;+1Sun.png +1 Card +1 Action Reveal the top card of your deck. If it costs $3 or less, put it into your hand.;+1;+1, !+1;;;;;;;;Rising Sun/Poet.jpg;False;False;True;;False;False;True;0;1;0;0;0;0;1;[];['Lab*'];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Poet;['Sun tokens'];True
River Shrine;Rising Sun;['Action', 'Omen'];$4;+1Sun.png Trash up to 2 cards from your hand. At the start of Clean-up, if you didn't gain any cards during your Buy phase this turn, gain a card costing up to $4.;;;;;0-2;;;!1;;Rising Sun/River_Shrine.jpg;False;False;True;;False;False;True;0;0;2;1;0;0;1;[];[];['Any'];['Workshop*'];[];[];10;https://wiki.dominionstrategy.com/index.php/River_Shrine;['Sun tokens', 'Trash mat'];True
Rustic Village;Rising Sun;['Action', 'Omen'];$4;+1Sun.png +1 Card +2 Actions You may discard 2 cards for +1 Card.;+2;+1,-2?,!+1;;;;;;;;Rising Sun/Rustic_Village.jpg;False;False;True;;False;False;True;2;0;0;0;0;0;1;['Handsize-neutral'];[];[];[];[];[];10;https://wiki.dominionstrategy.com/index.php/Rustic_Village;['Sun tokens'];True
